,RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,From_OSMID,To_OSMID,Adj_Mat_id,WktGeom,street,fromSt,toSt,Direction
9053,17754,Manhattan,2014,7,29,0,45,24,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9054,17754,Manhattan,2014,7,29,1,0,10,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9055,17754,Manhattan,2014,7,29,1,15,15,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9056,17754,Manhattan,2014,7,29,1,30,20,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9057,17754,Manhattan,2014,7,28,22,45,65,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9058,17754,Manhattan,2014,7,29,13,30,163,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9059,17754,Manhattan,2014,7,29,13,45,130,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9060,17754,Manhattan,2014,7,29,14,0,139,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9061,17754,Manhattan,2014,7,29,14,15,124,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9062,17754,Manhattan,2014,8,13,23,15,2,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9063,17754,Manhattan,2014,8,13,23,0,1,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9064,17754,Manhattan,2014,8,13,22,45,5,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9065,17754,Manhattan,2014,8,13,22,30,2,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9066,17754,Manhattan,2014,8,13,22,15,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9067,17754,Manhattan,2014,8,13,22,0,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9068,17754,Manhattan,2014,8,14,0,45,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9069,17754,Manhattan,2014,7,31,1,0,18,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9070,17754,Manhattan,2014,8,13,18,0,4,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9071,17754,Manhattan,2014,7,31,4,15,10,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9072,17754,Manhattan,2014,7,31,4,0,5,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9073,17754,Manhattan,2014,7,31,3,45,6,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9074,17754,Manhattan,2014,7,31,3,30,9,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9075,17754,Manhattan,2014,7,31,3,15,9,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9076,17754,Manhattan,2014,7,31,3,0,10,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9077,17754,Manhattan,2014,7,31,2,45,8,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9078,17754,Manhattan,2014,7,29,19,0,165,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9079,17754,Manhattan,2014,7,31,2,15,21,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9080,17754,Manhattan,2014,7,31,2,0,21,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9081,17754,Manhattan,2014,7,31,1,45,20,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9082,17754,Manhattan,2014,7,31,1,30,23,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9083,17754,Manhattan,2014,7,31,1,15,19,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9084,17754,Manhattan,2014,8,13,18,15,4,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9085,17754,Manhattan,2014,7,31,0,45,40,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9086,17754,Manhattan,2014,7,31,0,30,31,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9087,17754,Manhattan,2014,7,31,0,15,33,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9088,17754,Manhattan,2014,7,31,0,0,62,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9089,17754,Manhattan,2014,8,13,7,30,2,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9090,17754,Manhattan,2014,8,13,10,15,8,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9091,17754,Manhattan,2014,8,13,10,0,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9092,17754,Manhattan,2014,8,13,9,45,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9093,17754,Manhattan,2014,8,13,9,30,1,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9094,17754,Manhattan,2014,8,13,9,15,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9095,17754,Manhattan,2014,8,13,9,0,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9096,17754,Manhattan,2014,8,13,8,45,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9097,17754,Manhattan,2014,8,13,8,30,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9098,17754,Manhattan,2014,8,13,8,15,62,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9099,17754,Manhattan,2014,7,30,23,45,63,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9100,17754,Manhattan,2014,8,14,1,15,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9101,17754,Manhattan,2014,8,14,1,0,1,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9102,17754,Manhattan,2014,8,13,12,15,8,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9103,17754,Manhattan,2014,8,13,12,30,7,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9104,17754,Manhattan,2014,8,2,10,15,111,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9105,17754,Manhattan,2014,8,2,13,30,142,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9106,17754,Manhattan,2014,8,2,13,15,109,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9107,17754,Manhattan,2014,8,2,13,0,154,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9108,17754,Manhattan,2014,8,2,12,45,75,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9109,17754,Manhattan,2014,8,2,9,30,103,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9110,17754,Manhattan,2014,8,2,12,15,129,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9111,17754,Manhattan,2014,8,2,12,0,147,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9112,17754,Manhattan,2014,7,31,13,0,133,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9113,17754,Manhattan,2014,7,31,12,45,151,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9114,17754,Manhattan,2014,7,31,12,30,136,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9115,17754,Manhattan,2014,7,31,12,15,119,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9116,17754,Manhattan,2014,7,31,15,0,114,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9117,17754,Manhattan,2014,8,2,20,45,11,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9118,17754,Manhattan,2014,8,2,20,30,16,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9119,17754,Manhattan,2014,8,2,20,15,46,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9120,17754,Manhattan,2014,8,2,20,0,25,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9121,17754,Manhattan,2014,8,2,19,45,28,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9122,17754,Manhattan,2014,8,2,19,30,30,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9123,17754,Manhattan,2014,8,2,2,0,37,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9124,17754,Manhattan,2014,8,2,19,0,22,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9125,17754,Manhattan,2014,8,2,18,45,41,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9126,17754,Manhattan,2014,8,2,18,30,20,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9127,17754,Manhattan,2014,8,2,3,45,22,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9128,17754,Manhattan,2014,8,2,18,0,15,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9129,17754,Manhattan,2014,8,2,17,45,24,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9130,17754,Manhattan,2014,8,2,17,30,39,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9131,17754,Manhattan,2014,8,2,17,15,39,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9132,17754,Manhattan,2014,7,29,11,15,125,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9133,17754,Manhattan,2014,7,29,11,30,142,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9134,17754,Manhattan,2014,7,29,11,45,134,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9135,17754,Manhattan,2014,7,29,12,0,146,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9136,17754,Manhattan,2014,7,29,12,15,136,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9137,17754,Manhattan,2014,7,29,12,30,158,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9138,17754,Manhattan,2014,7,29,12,45,141,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9139,17754,Manhattan,2014,7,29,13,0,161,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9140,17754,Manhattan,2014,8,13,13,15,1,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9141,17754,Manhattan,2014,8,13,13,0,1,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9142,17754,Manhattan,2014,8,2,4,0,12,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9143,17754,Manhattan,2014,8,2,6,45,49,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9144,17754,Manhattan,2014,8,2,15,0,109,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9145,17754,Manhattan,2014,8,2,14,45,117,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9146,17754,Manhattan,2014,8,2,14,30,167,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9147,17754,Manhattan,2014,8,2,14,15,138,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9148,17754,Manhattan,2014,8,2,14,0,126,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9149,17754,Manhattan,2014,7,29,14,45,90,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9150,17754,Manhattan,2014,7,29,0,0,35,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9151,17754,Manhattan,2014,7,29,0,15,32,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9152,17754,Manhattan,2014,8,2,6,30,55,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9153,17754,Manhattan,2014,8,2,6,15,29,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9154,17754,Manhattan,2014,8,2,6,0,40,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9155,17754,Manhattan,2014,8,2,5,45,15,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9156,17754,Manhattan,2014,8,14,6,30,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9157,17754,Manhattan,2014,8,2,5,15,16,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9158,17754,Manhattan,2014,8,2,5,0,13,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9159,17754,Manhattan,2014,8,2,4,45,16,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9160,17754,Manhattan,2014,8,2,4,30,21,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9161,17754,Manhattan,2014,8,2,4,15,19,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9162,17754,Manhattan,2014,8,14,18,45,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9163,17754,Manhattan,2014,8,14,19,0,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9164,17754,Manhattan,2014,8,14,19,15,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9165,17754,Manhattan,2014,8,14,19,30,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9166,17754,Manhattan,2014,8,14,19,45,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9167,17754,Manhattan,2014,8,14,20,0,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9168,17754,Manhattan,2014,8,14,20,15,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9169,17754,Manhattan,2014,8,14,20,30,0,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
9170,17754,Manhattan,2014,8,4,5,30,5,34542,42422592,42431019,28,POINT (-73.98190147817162 40.78466414146168),W 79 ST,RIVERSIDE DR/HHP NB EN W 79 ST WB/HHP NB EXIT 10 E,WEST END AV,EB
